elem,x,y,r,lam_r,lam_t,f_NE,f_SP,f_PE,f_PCC,f_NCC
129.0,-0.001298031680822213,0.0016318457184860999,0.0020851394901443775,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
130.0,-0.001326654261285557,0.001609356636114198,0.0020856750253076184,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
131.0,-0.0013548871537983522,0.001586365438066631,0.0020862105604708588,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
132.0,-0.0013827215486411715,0.00156287887776613,0.002086746095634099,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
133.0,-0.001410148753151091,0.0015389038632255192,0.00208728163079734,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
134.0,-0.0014371601944347565,0.001514447455018471,0.002087817165960581,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
135.0,-0.0014637474220462686,0.0014895168642026395,0.0020883527011238217,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
136.0,-0.0014899021106290432,0.001464119450195781,0.0020888882362870625,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
137.0,-0.0015156160625208312,0.0014382627186054916,0.002089423771450303,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
138.0,-0.0015408812103210757,0.0014119543190131971,0.0020899593066135438,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
139.0,-0.0015656896194198074,0.0013852020427130483,0.0020904948417767846,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
140.0,-0.0015900334904872823,0.001358013820406395,0.002091030376940025,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
141.0,-0.0016139051619235868,0.0013303977198525134,0.002091565912103266,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
142.0,-0.0016372971122674356,0.001302361943476285,0.0020921014472665062,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
143.0,-0.00166020196256341,0.001273914825933539,0.002092636982429747,0.9559533104536664,34.207261410788384,0.44190871369294604,0.06224066390041494,0.3921161825726141,0.05186721991701245,0.05186721991701245
