node_id,x,y
285,-5.335019852057799e-7,-1.7334530297271295e-7
286,-5.190024095223962e-7,-2.1497783692849035e-7
287,-5.012545524960621e-7,-2.5540195117168363e-7
288,-4.803588060091786e-7,-2.9436425491238045e-7
289,-4.5643532416492553e-7,-3.316196742897308e-7
290,-4.2962333598227465e-7,-3.6693299328684206e-7
291,-4.000803379728387e-7,-4.000803379728387e-7
292,-3.6798117126334064e-7,-4.308505947112668e-7
293,-3.3351698865674664e-7,-4.5904675335713635e-7
294,-2.968941177229435e-7,-4.844871669047964e-7
295,-2.5833282667182804e-7,-5.070067195429685e-7
296,-2.180660003836547e-7,-5.264578956186737e-7
297,-1.7633773454934744e-7,-5.427117426053049e-7
298,-1.334018564037231e-7,-5.556587218080616e-7
299,-8.952038101355866e-8,-5.652094412186428e-7
300,-4.496191250718919e-8,-5.712952656463231e-7
301,-1.5464857095863137e-21,-5.738688e-7
302,4.508854172165629e-8,-5.729042423709365e-7
303,9.002533644899883e-8,-5.683976043640033e-7
304,1.3453216523938e-7,-5.60366796941359e-7
305,1.7833268893376824e-7,-5.488515808716556e-7
306,2.2115416383881626e-7,-5.339133817149524e-7
307,2.6272913992204097e-7,-5.156349701133303e-7
308,3.0279713094758566e-7,-4.941200089945743e-7
309,3.41106246124811e-7,-4.694924701259793e-7
310,3.774147730518272e-7,-4.4189592327219635e-7
311,4.1149270200993384e-7,-4.114927020099354e-7
312,4.4312318200118713e-7,-3.7846295102832746e-7
313,4.7210389931819016e-7,-3.4300356049182697e-7
314,4.98248369890193e-7,-3.0532699375814705e-7
315,5.213871371602377e-7,-2.656600154221836e-7
316,5.413688678112306e-7,-2.242423272939788e-7
317,5.580613382711805e-7,-1.8132512051040287e-7
318,5.713523055857181e-7,-1.3716955252258383e-7
319,5.811502569454446e-7,-9.204515819076583e-8
320,5.873850328924555e-7,-4.622820465187173e-8
